,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,2,gad7,9,PCA,XG,1,0.5909090909090908,0.5135135135135135,39,18,41,13,1,0
1,2,gad7,9,PCA,XG,2,0.540983606557377,0.4954954954954955,33,22,37,19,1,0
2,2,gad7,9,PCA,XG,3,0.5891472868217055,0.5225225225225225,38,20,39,14,1,0
3,2,gad7,9,PCA,XG,4,0.5757575757575758,0.4954954954954955,38,17,42,14,1,0
4,2,gad7,9,PCA,XG,1,0.5172413793103449,0.4954954954954955,30,25,34,22,1,1
5,2,gad7,9,PCA,XG,2,0.5573770491803278,0.5135135135135135,34,23,36,18,1,1
6,2,gad7,9,PCA,XG,3,0.564516129032258,0.5135135135135135,35,22,37,17,1,1
7,2,gad7,9,PCA,XG,4,0.532258064516129,0.4774774774774775,33,20,39,19,1,1
8,2,gad7,9,PCA,XG,1,0.515625,0.44144144144144143,33,16,43,19,0,2
9,2,gad7,9,PCA,XG,2,0.5481481481481482,0.45045045045045046,37,13,46,15,1,2
10,2,gad7,9,PCA,XG,3,0.53125,0.4594594594594595,34,17,42,18,1,2
11,2,gad7,9,PCA,XG,4,0.5563909774436091,0.46846846846846846,37,15,44,15,1,2
12,2,gad7,9,PCA,XG,1,0.4833333333333333,0.44144144144144143,29,20,39,23,1,3
13,2,gad7,9,PCA,XG,2,0.515625,0.44144144144144143,33,16,43,19,1,3
14,2,gad7,9,PCA,XG,3,0.5151515151515152,0.42342342342342343,34,13,46,18,0,3
15,2,gad7,9,PCA,XG,4,0.5112781954887218,0.4144144144144144,34,12,47,18,0,3
16,2,gad7,9,PCA,XG,1,0.4273504273504274,0.3963963963963964,25,19,40,27,1,4
17,2,gad7,9,PCA,XG,2,0.56,0.5045045045045045,35,21,38,17,1,4
18,2,gad7,9,PCA,XG,3,0.5238095238095238,0.4594594594594595,33,18,41,19,1,4
19,2,gad7,9,PCA,XG,4,0.5,0.4594594594594595,30,21,38,22,1,4
20,2,gad7,9,PCA,XG,1,0.5396825396825398,0.4774774774774775,34,19,40,18,1,5
21,2,gad7,9,PCA,XG,2,0.553846153846154,0.4774774774774775,36,17,42,16,1,5
22,2,gad7,9,PCA,XG,3,0.544,0.4864864864864865,34,20,39,18,1,5
23,2,gad7,9,PCA,XG,4,0.5196850393700788,0.45045045045045046,33,17,42,19,1,5
24,2,gad7,9,PCA,XG,1,0.5123966942148761,0.46846846846846846,31,21,38,21,0,6
25,2,gad7,9,PCA,XG,2,0.4615384615384616,0.43243243243243246,27,21,38,25,0,6
26,2,gad7,9,PCA,XG,3,0.5128205128205129,0.4864864864864865,30,24,35,22,0,6
27,2,gad7,9,PCA,XG,4,0.5210084033613446,0.4864864864864865,31,23,36,21,0,6
28,2,gad7,9,PCA,XG,1,0.5714285714285714,0.5405405405405406,34,26,33,18,1,7
29,2,gad7,9,PCA,XG,2,0.5357142857142857,0.5315315315315315,30,29,30,22,1,7
30,2,gad7,9,PCA,XG,3,0.5833333333333334,0.5495495495495496,35,26,33,17,1,7
31,2,gad7,9,PCA,XG,4,0.5950413223140496,0.5585585585585585,36,26,33,16,1,7
32,2,gad7,9,PCA,XG,1,0.5619834710743802,0.5225225225225225,34,24,35,18,0,8
33,2,gad7,9,PCA,XG,2,0.5920000000000001,0.5405405405405406,37,23,36,15,0,8
34,2,gad7,9,PCA,XG,3,0.5648854961832062,0.4864864864864865,37,17,42,15,0,8
35,2,gad7,9,PCA,XG,4,0.582089552238806,0.4954954954954955,39,16,43,13,0,8
36,2,gad7,9,PCA,XG,1,0.5365853658536585,0.4864864864864865,33,21,38,19,1,9
37,2,gad7,9,PCA,XG,2,0.5801526717557252,0.5045045045045045,38,18,41,14,1,9
38,2,gad7,9,PCA,XG,3,0.5757575757575758,0.4954954954954955,38,17,42,14,1,9
39,2,gad7,9,PCA,XG,4,0.5629629629629629,0.46846846846846846,38,14,45,14,1,9
40,2,gad7,9,PCA,XG,1,0.5042016806722689,0.46846846846846846,30,22,37,22,1,10
41,2,gad7,9,PCA,XG,2,0.4958677685950413,0.45045045045045046,30,20,39,22,0,10
42,2,gad7,9,PCA,XG,3,0.4793388429752066,0.43243243243243246,29,19,40,23,0,10
43,2,gad7,9,PCA,XG,4,0.5254237288135593,0.4954954954954955,31,24,35,21,0,10
44,2,gad7,9,PCA,XG,1,0.553846153846154,0.4774774774774775,36,17,42,16,1,11
45,2,gad7,9,PCA,XG,2,0.4873949579831933,0.45045045045045046,29,21,38,23,1,11
46,2,gad7,9,PCA,XG,3,0.5196850393700788,0.45045045045045046,33,17,42,19,1,11
47,2,gad7,9,PCA,XG,4,0.5116279069767441,0.43243243243243246,33,15,44,19,1,11
