,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
148,2,gad7,7,PCA,XG,1,0.6518518518518518,0.5765765765765766,44,20,27,20,0,37
149,2,gad7,7,PCA,XG,2,0.6315789473684211,0.5585585585585585,42,20,27,22,0,37
150,2,gad7,7,PCA,XG,3,0.6015037593984963,0.5225225225225225,40,18,29,24,1,37
151,2,gad7,7,PCA,XG,4,0.5942028985507247,0.4954954954954955,41,14,33,23,1,37
152,2,gad7,7,PCA,XG,1,0.6308724832214765,0.5045045045045045,47,9,38,17,1,38
153,2,gad7,7,PCA,XG,2,0.6530612244897958,0.5405405405405406,48,12,35,16,1,38
154,2,gad7,7,PCA,XG,3,0.6153846153846154,0.5045045045045045,44,12,35,20,1,38
155,2,gad7,7,PCA,XG,4,0.6447368421052632,0.5135135135135135,49,8,39,15,1,38
156,2,gad7,7,PCA,XG,1,0.6438356164383561,0.5315315315315315,47,12,35,17,0,39
157,2,gad7,7,PCA,XG,2,0.581081081081081,0.44144144144144143,43,6,41,21,0,39
158,2,gad7,7,PCA,XG,3,0.6133333333333333,0.4774774774774775,46,7,40,18,0,39
159,2,gad7,7,PCA,XG,4,0.6266666666666666,0.4954954954954955,47,8,39,17,1,39
160,2,gad7,7,PCA,XG,1,0.5426356589147288,0.46846846846846846,35,17,30,29,0,40
161,2,gad7,7,PCA,XG,2,0.6153846153846154,0.5045045045045045,44,12,35,20,1,40
162,2,gad7,7,PCA,XG,3,0.652482269503546,0.5585585585585585,46,16,31,18,1,40
163,2,gad7,7,PCA,XG,4,0.5673758865248227,0.45045045045045046,40,10,37,24,1,40
164,2,gad7,7,PCA,XG,1,0.6222222222222222,0.5405405405405406,42,18,29,22,1,41
165,2,gad7,7,PCA,XG,2,0.6277372262773723,0.5405405405405406,43,17,30,21,1,41
166,2,gad7,7,PCA,XG,3,0.6619718309859154,0.5675675675675675,47,16,31,17,1,41
167,2,gad7,7,PCA,XG,4,0.6619718309859154,0.5675675675675675,47,16,31,17,1,41
168,2,gad7,7,PCA,XG,1,0.6617647058823529,0.5855855855855856,45,20,27,19,1,42
169,2,gad7,7,PCA,XG,2,0.6527777777777778,0.5495495495495496,47,14,33,17,1,42
170,2,gad7,7,PCA,XG,3,0.625,0.5135135135135135,45,12,35,19,1,42
171,2,gad7,7,PCA,XG,4,0.6711409395973155,0.5585585585585585,50,12,35,14,1,42
172,2,gad7,7,PCA,XG,1,0.6962025316455696,0.5675675675675675,55,8,39,9,1,43
173,2,gad7,7,PCA,XG,2,0.696774193548387,0.5765765765765766,54,10,37,10,1,43
174,2,gad7,7,PCA,XG,3,0.6351351351351351,0.5135135135135135,47,10,37,17,1,43
175,2,gad7,7,PCA,XG,4,0.6405228758169935,0.5045045045045045,49,7,40,15,1,43
176,2,gad7,7,PCA,XG,1,0.6538461538461539,0.5135135135135135,51,6,41,13,1,44
177,2,gad7,7,PCA,XG,2,0.5960264900662252,0.45045045045045046,45,5,42,19,0,44
178,2,gad7,7,PCA,XG,3,0.6274509803921569,0.4864864864864865,48,6,41,16,1,44
179,2,gad7,7,PCA,XG,4,0.5833333333333334,0.4594594594594595,42,9,38,22,0,44
