,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,2,gad7,10,PCA,XG,1,0.6037735849056604,0.6216216216216216,32,37,26,16,1,0
1,2,gad7,10,PCA,XG,2,0.56,0.5045045045045045,35,21,42,13,1,0
2,2,gad7,10,PCA,XG,3,0.5384615384615384,0.4594594594594595,35,16,47,13,1,0
3,2,gad7,10,PCA,XG,4,0.523076923076923,0.44144144144144143,34,15,48,14,1,0
4,2,gad7,10,PCA,XG,1,0.45454545454545453,0.4594594594594595,25,26,37,23,1,1
5,2,gad7,10,PCA,XG,2,0.5,0.4954954954954955,28,27,36,20,1,1
6,2,gad7,10,PCA,XG,3,0.5087719298245614,0.4954954954954955,29,26,37,19,0,1
7,2,gad7,10,PCA,XG,4,0.5289256198347108,0.4864864864864865,32,22,41,16,0,1
8,2,gad7,10,PCA,XG,1,0.47706422018348627,0.4864864864864865,26,28,35,22,1,2
9,2,gad7,10,PCA,XG,2,0.5309734513274336,0.5225225225225225,30,28,35,18,0,2
10,2,gad7,10,PCA,XG,3,0.5499999999999999,0.5135135135135135,33,24,39,15,0,2
11,2,gad7,10,PCA,XG,4,0.5641025641025642,0.5405405405405406,33,27,36,15,0,2
12,2,gad7,10,PCA,XG,1,0.4881889763779527,0.4144144144144144,31,15,48,17,1,3
13,2,gad7,10,PCA,XG,2,0.5669291338582677,0.5045045045045045,36,20,43,12,1,3
14,2,gad7,10,PCA,XG,3,0.49586776859504134,0.45045045045045046,30,20,43,18,1,3
15,2,gad7,10,PCA,XG,4,0.5354330708661418,0.46846846846846846,34,18,45,14,1,3
16,2,gad7,10,PCA,XG,1,0.4954128440366972,0.5045045045045045,27,29,34,21,0,4
17,2,gad7,10,PCA,XG,2,0.5365853658536586,0.4864864864864865,33,21,42,15,1,4
18,2,gad7,10,PCA,XG,3,0.5426356589147286,0.46846846846846846,35,17,46,13,1,4
19,2,gad7,10,PCA,XG,4,0.5210084033613446,0.4864864864864865,31,23,40,17,1,4
20,2,gad7,10,PCA,XG,1,0.5322580645161291,0.4774774774774775,33,20,43,15,0,5
21,2,gad7,10,PCA,XG,2,0.41441441441441446,0.4144144144144144,23,23,40,25,0,5
22,2,gad7,10,PCA,XG,3,0.45,0.40540540540540543,27,18,45,21,1,5
23,2,gad7,10,PCA,XG,4,0.42372881355932207,0.38738738738738737,25,18,45,23,1,5
24,2,gad7,10,PCA,XG,1,0.5322580645161291,0.4774774774774775,33,20,43,15,1,6
25,2,gad7,10,PCA,XG,2,0.6065573770491803,0.5675675675675675,37,26,37,11,0,6
26,2,gad7,10,PCA,XG,3,0.5882352941176471,0.5585585585585585,35,27,36,13,0,6
27,2,gad7,10,PCA,XG,4,0.5378151260504203,0.5045045045045045,32,24,39,16,0,6
28,2,gad7,10,PCA,XG,1,0.5535714285714286,0.5495495495495496,31,30,33,17,1,7
29,2,gad7,10,PCA,XG,2,0.5046728971962616,0.5225225225225225,27,31,32,21,0,7
30,2,gad7,10,PCA,XG,3,0.5423728813559322,0.5135135135135135,32,25,38,16,0,7
31,2,gad7,10,PCA,XG,4,0.5486725663716815,0.5405405405405406,31,29,34,17,0,7
32,2,gad7,10,PCA,XG,1,0.45614035087719296,0.44144144144144143,26,23,40,22,0,8
33,2,gad7,10,PCA,XG,2,0.43103448275862066,0.40540540540540543,25,20,43,23,1,8
34,2,gad7,10,PCA,XG,3,0.39344262295081966,0.3333333333333333,24,13,50,24,0,8
35,2,gad7,10,PCA,XG,4,0.4273504273504274,0.3963963963963964,25,19,44,23,1,8
36,2,gad7,10,PCA,XG,1,0.5132743362831858,0.5045045045045045,29,27,36,19,1,9
37,2,gad7,10,PCA,XG,2,0.5405405405405405,0.5405405405405406,30,30,33,18,1,9
38,2,gad7,10,PCA,XG,3,0.5192307692307692,0.5495495495495496,27,34,29,21,0,9
39,2,gad7,10,PCA,XG,4,0.5185185185185186,0.5315315315315315,28,31,32,20,0,9
40,2,gad7,10,PCA,XG,1,0.512396694214876,0.46846846846846846,31,21,42,17,1,10
41,2,gad7,10,PCA,XG,2,0.5217391304347827,0.5045045045045045,30,26,37,18,0,10
42,2,gad7,10,PCA,XG,3,0.576271186440678,0.5495495495495496,34,27,36,14,1,10
