,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,2,phq9,7,PCA,XG,1,0.68,0.5675675675675675,51,12,22,26,1,0
1,2,phq9,7,PCA,XG,2,0.7225806451612903,0.6126126126126126,56,12,22,21,1,0
2,2,phq9,7,PCA,XG,3,0.6842105263157895,0.5675675675675675,52,11,23,25,1,0
3,2,phq9,7,PCA,XG,4,0.7133757961783439,0.5945945945945946,56,10,24,21,1,0
4,2,phq9,7,PCA,XG,1,0.6923076923076923,0.5675675675675675,54,9,25,23,1,1
5,2,phq9,7,PCA,XG,2,0.6835443037974684,0.5495495495495496,54,7,27,23,1,1
6,2,phq9,7,PCA,XG,3,0.6535947712418301,0.5225225225225225,50,8,26,27,1,1
7,2,phq9,7,PCA,XG,4,0.64,0.5135135135135135,48,9,25,29,0,1
8,2,phq9,7,PCA,XG,1,0.6074074074074074,0.5225225225225225,41,17,17,36,1,2
9,2,phq9,7,PCA,XG,2,0.6754966887417219,0.5585585585585585,51,11,23,26,0,2
10,2,phq9,7,PCA,XG,3,0.6394557823129251,0.5225225225225225,47,11,23,30,0,2
11,2,phq9,7,PCA,XG,4,0.6842105263157895,0.5675675675675675,52,11,23,25,1,2
12,2,phq9,7,PCA,XG,1,0.7006369426751592,0.5765765765765766,55,9,25,22,1,3
13,2,phq9,7,PCA,XG,2,0.7393939393939394,0.6126126126126126,61,7,27,16,1,3
14,2,phq9,7,PCA,XG,3,0.7,0.5675675675675675,56,7,27,21,1,3
15,2,phq9,7,PCA,XG,4,0.6923076923076923,0.5675675675675675,54,9,25,23,1,3
16,2,phq9,7,PCA,XG,1,0.6013986013986015,0.4864864864864865,43,11,23,34,1,4
17,2,phq9,7,PCA,XG,2,0.6621621621621622,0.5495495495495496,49,12,22,28,1,4
18,2,phq9,7,PCA,XG,3,0.68,0.5675675675675675,51,12,22,26,0,4
19,2,phq9,7,PCA,XG,4,0.7162162162162162,0.6216216216216216,53,16,18,24,0,4
20,2,phq9,7,PCA,XG,1,0.6883116883116883,0.5675675675675675,53,10,24,24,1,5
21,2,phq9,7,PCA,XG,2,0.7250000000000001,0.6036036036036037,58,9,25,19,1,5
22,2,phq9,7,PCA,XG,3,0.6878980891719745,0.5585585585585585,54,8,26,23,1,5
23,2,phq9,7,PCA,XG,4,0.6923076923076923,0.5675675675675675,54,9,25,23,0,5
24,2,phq9,7,PCA,XG,1,0.6973684210526315,0.5855855855855856,53,12,22,24,0,6
25,2,phq9,7,PCA,XG,2,0.624113475177305,0.5225225225225225,44,14,20,33,1,6
26,2,phq9,7,PCA,XG,3,0.5899280575539568,0.4864864864864865,41,13,21,36,1,6
