,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
109,2,phq9,10,PCA,XG,2,0.6060606060606061,0.5315315315315315,40,19,29,23,1,27
110,2,phq9,10,PCA,XG,3,0.4923076923076923,0.40540540540540543,32,13,35,31,1,27
111,2,phq9,10,PCA,XG,4,0.5671641791044777,0.4774774774774775,38,15,33,25,1,27
112,2,phq9,10,PCA,XG,1,0.5970149253731343,0.5135135135135135,40,17,31,23,0,28
113,2,phq9,10,PCA,XG,2,0.5116279069767442,0.43243243243243246,33,15,33,30,0,28
114,2,phq9,10,PCA,XG,3,0.562962962962963,0.46846846846846846,38,14,34,25,0,28
115,2,phq9,10,PCA,XG,4,0.5652173913043478,0.4594594594594595,39,12,36,24,0,28
116,2,phq9,10,PCA,XG,1,0.5522388059701493,0.4594594594594595,37,14,34,26,1,29
117,2,phq9,10,PCA,XG,2,0.5511811023622047,0.4864864864864865,35,19,29,28,1,29
118,2,phq9,10,PCA,XG,3,0.5714285714285714,0.4594594594594595,40,11,37,23,1,29
119,2,phq9,10,PCA,XG,4,0.5426356589147286,0.46846846846846846,35,17,31,28,0,29
120,2,phq9,10,PCA,XG,1,0.5714285714285714,0.5405405405405406,34,26,22,29,1,30
121,2,phq9,10,PCA,XG,2,0.5,0.42342342342342343,32,15,33,31,1,30
122,2,phq9,10,PCA,XG,3,0.5692307692307692,0.4954954954954955,37,18,30,26,1,30
123,2,phq9,10,PCA,XG,4,0.564885496183206,0.4864864864864865,37,17,31,26,1,30
124,2,phq9,10,PCA,XG,1,0.6764705882352942,0.6036036036036037,46,21,27,17,1,31
125,2,phq9,10,PCA,XG,2,0.6478873239436619,0.5495495495495496,46,15,33,17,0,31
126,2,phq9,10,PCA,XG,3,0.6466165413533834,0.5765765765765766,43,21,27,20,0,31
127,2,phq9,10,PCA,XG,4,0.6717557251908397,0.6126126126126126,44,24,24,19,0,31
128,2,phq9,10,PCA,XG,1,0.5925925925925926,0.5045045045045045,40,16,32,23,1,32
129,2,phq9,10,PCA,XG,2,0.6119402985074627,0.5315315315315315,41,18,30,22,1,32
130,2,phq9,10,PCA,XG,3,0.6470588235294118,0.5675675675675675,44,19,29,19,1,32
131,2,phq9,10,PCA,XG,4,0.5874125874125874,0.46846846846846846,42,10,38,21,1,32
132,2,phq9,10,PCA,XG,1,0.5468749999999999,0.4774774774774775,35,18,30,28,1,33
133,2,phq9,10,PCA,XG,2,0.512396694214876,0.46846846846846846,31,21,27,32,1,33
134,2,phq9,10,PCA,XG,3,0.5645161290322581,0.5135135135135135,35,22,26,28,1,33
135,2,phq9,10,PCA,XG,4,0.59375,0.5315315315315315,38,21,27,25,1,33
136,2,phq9,10,PCA,XG,1,0.6370370370370372,0.5585585585585585,43,19,29,20,1,34
137,2,phq9,10,PCA,XG,2,0.611111111111111,0.4954954954954955,44,11,37,19,1,34
138,2,phq9,10,PCA,XG,3,0.6666666666666666,0.5585585585585585,49,13,35,14,1,34
139,2,phq9,10,PCA,XG,4,0.6164383561643836,0.4954954954954955,45,10,38,18,1,34
140,2,phq9,10,PCA,XG,1,0.5409836065573771,0.4954954954954955,33,22,26,30,1,35
141,2,phq9,10,PCA,XG,2,0.4881889763779527,0.4144144144144144,31,15,33,32,1,35
142,2,phq9,10,PCA,XG,3,0.5693430656934306,0.46846846846846846,39,13,35,24,0,35
143,2,phq9,10,PCA,XG,4,0.5625,0.4954954954954955,36,19,29,27,0,35
144,2,phq9,10,PCA,XG,1,0.611111111111111,0.4954954954954955,44,11,37,19,1,36
145,2,phq9,10,PCA,XG,2,0.6805555555555557,0.5855855855855856,49,16,32,14,1,36
146,2,phq9,10,PCA,XG,3,0.6438356164383563,0.5315315315315315,47,12,36,16,1,36
147,2,phq9,10,PCA,XG,4,0.6164383561643836,0.4954954954954955,45,10,38,18,1,36
148,2,phq9,10,PCA,XG,1,0.6222222222222222,0.5405405405405406,42,18,30,21,1,37
149,2,phq9,10,PCA,XG,2,0.6015037593984962,0.5225225225225225,40,18,30,23,0,37
150,2,phq9,10,PCA,XG,3,0.6,0.5315315315315315,39,20,28,24,1,37
151,2,phq9,10,PCA,XG,4,0.6222222222222222,0.5405405405405406,42,18,30,21,1,37
152,2,phq9,10,PCA,XG,1,0.5891472868217055,0.5225225225225225,38,20,28,25,1,38
153,2,phq9,10,PCA,XG,2,0.6060606060606061,0.5315315315315315,40,19,29,23,1,38
154,2,phq9,10,PCA,XG,3,0.6423357664233577,0.5585585585585585,44,18,30,19,1,38
155,2,phq9,10,PCA,XG,4,0.6666666666666666,0.5945945945945946,45,21,27,18,1,38
156,2,phq9,10,PCA,XG,1,0.6569343065693432,0.5765765765765766,45,19,29,18,1,39
157,2,phq9,10,PCA,XG,2,0.6478873239436619,0.5495495495495496,46,15,33,17,1,39
158,2,phq9,10,PCA,XG,3,0.6712328767123287,0.5675675675675675,49,14,34,14,1,39
159,2,phq9,10,PCA,XG,4,0.6762589928057554,0.5945945945945946,47,19,29,16,0,39
160,2,phq9,10,PCA,XG,1,0.6466165413533834,0.5765765765765766,43,21,27,20,1,40
161,2,phq9,10,PCA,XG,2,0.6349206349206349,0.5855855855855856,40,25,23,23,1,40
162,2,phq9,10,PCA,XG,3,0.6323529411764707,0.5495495495495496,43,18,30,20,0,40
163,2,phq9,10,PCA,XG,4,0.6618705035971223,0.5765765765765766,46,18,30,17,0,40
164,2,phq9,10,PCA,XG,1,0.5384615384615385,0.4594594594594595,35,16,32,28,1,41
165,2,phq9,10,PCA,XG,2,0.5599999999999999,0.5045045045045045,35,21,27,28,1,41
166,2,phq9,10,PCA,XG,3,0.4786324786324786,0.45045045045045046,28,22,26,35,0,41
167,2,phq9,10,PCA,XG,4,0.5528455284552845,0.5045045045045045,34,22,26,29,1,41
168,2,phq9,10,PCA,XG,1,0.6466165413533834,0.5765765765765766,43,21,27,20,0,42
169,2,phq9,10,PCA,XG,2,0.5599999999999999,0.5045045045045045,35,21,27,28,0,42
170,2,phq9,10,PCA,XG,3,0.6567164179104478,0.5855855855855856,44,21,27,19,0,42
171,2,phq9,10,PCA,XG,4,0.6388888888888888,0.5315315315315315,46,13,35,17,0,42
172,2,phq9,10,PCA,XG,1,0.6176470588235294,0.5315315315315315,42,17,31,21,0,43
173,2,phq9,10,PCA,XG,2,0.6,0.4954954954954955,42,13,35,21,1,43
174,2,phq9,10,PCA,XG,3,0.5777777777777778,0.4864864864864865,39,15,33,24,1,43
175,2,phq9,10,PCA,XG,4,0.5692307692307692,0.4954954954954955,37,18,30,26,1,43
176,2,phq9,10,PCA,XG,1,0.6470588235294118,0.5675675675675675,44,19,29,19,0,44
177,2,phq9,10,PCA,XG,2,0.6714285714285714,0.5855855855855856,47,18,30,16,0,44
178,2,phq9,10,PCA,XG,3,0.657142857142857,0.5675675675675675,46,17,31,17,0,44
179,2,phq9,10,PCA,XG,4,0.6758620689655173,0.5765765765765766,49,15,33,14,1,44
180,2,phq9,10,PCA,XG,1,0.5230769230769231,0.44144144144144143,34,15,33,29,0,45
181,2,phq9,10,PCA,XG,2,0.5899280575539567,0.4864864864864865,41,13,35,22,1,45
182,2,phq9,10,PCA,XG,3,0.548148148148148,0.45045045045045046,37,13,35,26,1,45
183,2,phq9,10,PCA,XG,4,0.562962962962963,0.46846846846846846,38,14,34,25,1,45
184,2,phq9,10,PCA,XG,1,0.578125,0.5135135135135135,37,20,28,26,0,46
185,2,phq9,10,PCA,XG,2,0.5846153846153845,0.5135135135135135,38,19,29,25,0,46
186,2,phq9,10,PCA,XG,3,0.6141732283464567,0.5585585585585585,39,23,25,24,0,46
187,2,phq9,10,PCA,XG,4,0.6456692913385828,0.5945945945945946,41,25,23,22,0,46
188,2,phq9,10,PCA,XG,1,0.5669291338582677,0.5045045045045045,36,20,28,27,1,47
189,2,phq9,10,PCA,XG,2,0.6,0.4954954954954955,42,13,35,21,1,47
190,2,phq9,10,PCA,XG,3,0.5942028985507245,0.4954954954954955,41,14,34,22,1,47
191,2,phq9,10,PCA,XG,4,0.6797385620915032,0.5585585585585585,52,10,38,11,1,47
192,2,phq9,10,PCA,XG,1,0.5076923076923077,0.42342342342342343,33,14,34,30,1,48
193,2,phq9,10,PCA,XG,2,0.6268656716417911,0.5495495495495496,42,19,29,21,1,48
194,2,phq9,10,PCA,XG,3,0.6176470588235294,0.5315315315315315,42,17,31,21,1,48
195,2,phq9,10,PCA,XG,4,0.5757575757575758,0.4954954954954955,38,17,31,25,1,48
196,2,phq9,10,PCA,XG,1,0.593103448275862,0.46846846846846846,43,9,39,20,1,49
197,2,phq9,10,PCA,XG,2,0.6376811594202899,0.5495495495495496,44,17,31,19,1,49
198,2,phq9,10,PCA,XG,3,0.6433566433566433,0.5405405405405406,46,14,34,17,1,49
199,2,phq9,10,PCA,XG,4,0.6527777777777778,0.5495495495495496,47,14,34,16,1,49
200,2,phq9,10,PCA,XG,1,0.6086956521739131,0.5135135135135135,42,15,33,21,0,50
201,2,phq9,10,PCA,XG,2,0.6478873239436619,0.5495495495495496,46,15,33,17,1,50
202,2,phq9,10,PCA,XG,3,0.6338028169014085,0.5315315315315315,45,14,34,18,1,50
203,2,phq9,10,PCA,XG,4,0.5915492957746478,0.4774774774774775,42,11,37,21,1,50
204,2,phq9,10,PCA,XG,1,0.6805555555555557,0.5855855855855856,49,16,32,14,1,51
205,2,phq9,10,PCA,XG,2,0.6716417910447761,0.6036036036036037,45,22,26,18,1,51
206,2,phq9,10,PCA,XG,3,0.6212121212121213,0.5495495495495496,41,20,28,22,1,51
207,2,phq9,10,PCA,XG,4,0.6323529411764707,0.5495495495495496,43,18,30,20,1,51
208,2,phq9,10,PCA,XG,1,0.6142857142857143,0.5135135135135135,43,14,34,20,0,52
209,2,phq9,10,PCA,XG,2,0.6293706293706294,0.5225225225225225,45,13,35,18,1,52
210,2,phq9,10,PCA,XG,3,0.6187050359712231,0.5225225225225225,43,15,33,20,0,52
211,2,phq9,10,PCA,XG,4,0.6666666666666666,0.5765765765765766,47,17,31,16,0,52
212,2,phq9,10,PCA,XG,1,0.556390977443609,0.46846846846846846,37,15,33,26,0,53
213,2,phq9,10,PCA,XG,2,0.5714285714285714,0.4864864864864865,38,16,32,25,0,53
214,2,phq9,10,PCA,XG,3,0.6029411764705883,0.5135135135135135,41,16,32,22,1,53
215,2,phq9,10,PCA,XG,4,0.6482758620689654,0.5405405405405406,47,13,35,16,1,53
