,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,2,gad7,8,PCA,XG,1,0.528,0.46846846846846846,33,19,35,24,1,0
1,2,gad7,8,PCA,XG,2,0.5,0.4594594594594595,30,21,33,27,1,0
2,2,gad7,8,PCA,XG,3,0.46153846153846156,0.43243243243243246,27,21,33,30,0,0
3,2,gad7,8,PCA,XG,4,0.48739495798319327,0.45045045045045046,29,21,33,28,1,0
4,2,gad7,8,PCA,XG,1,0.46428571428571425,0.4594594594594595,26,25,29,31,1,1
5,2,gad7,8,PCA,XG,2,0.6106870229007634,0.5405405405405406,40,20,34,17,0,1
6,2,gad7,8,PCA,XG,3,0.5365853658536586,0.4864864864864865,33,21,33,24,0,1
7,2,gad7,8,PCA,XG,4,0.5846153846153846,0.5135135135135135,38,19,35,19,0,1
8,2,gad7,8,PCA,XG,1,0.5528455284552845,0.5045045045045045,34,22,32,23,1,2
9,2,gad7,8,PCA,XG,2,0.47457627118644063,0.44144144144144143,28,21,33,29,0,2
10,2,gad7,8,PCA,XG,3,0.5391304347826087,0.5225225225225225,31,27,27,26,0,2
11,2,gad7,8,PCA,XG,4,0.47328244274809156,0.3783783783783784,31,11,43,26,1,2
12,2,gad7,8,PCA,XG,1,0.6016260162601625,0.5585585585585585,37,25,29,20,0,3
13,2,gad7,8,PCA,XG,2,0.6299212598425197,0.5765765765765766,40,24,30,17,0,3
14,2,gad7,8,PCA,XG,3,0.528,0.46846846846846846,33,19,35,24,1,3
15,2,gad7,8,PCA,XG,4,0.6307692307692307,0.5675675675675675,41,22,32,16,1,3
16,2,gad7,8,PCA,XG,1,0.6141732283464566,0.5585585585585585,39,23,31,18,0,4
17,2,gad7,8,PCA,XG,2,0.5950413223140496,0.5585585585585585,36,26,28,21,0,4
18,2,gad7,8,PCA,XG,3,0.5964912280701754,0.5855855855855856,34,31,23,23,0,4
19,2,gad7,8,PCA,XG,4,0.6239999999999999,0.5765765765765766,39,25,29,18,0,4
20,2,gad7,8,PCA,XG,1,0.5736434108527132,0.5045045045045045,37,19,35,20,1,5
21,2,gad7,8,PCA,XG,2,0.5203252032520325,0.46846846846846846,32,20,34,25,1,5
22,2,gad7,8,PCA,XG,3,0.5454545454545454,0.5045045045045045,33,23,31,24,1,5
23,2,gad7,8,PCA,XG,4,0.532258064516129,0.4774774774774775,33,20,34,24,1,5
24,2,gad7,8,PCA,XG,1,0.4426229508196722,0.38738738738738737,27,16,38,30,1,6
25,2,gad7,8,PCA,XG,2,0.5413533834586466,0.45045045045045046,36,14,40,21,1,6
26,2,gad7,8,PCA,XG,3,0.5151515151515151,0.42342342342342343,34,13,41,23,1,6
27,2,gad7,8,PCA,XG,4,0.5846153846153846,0.5135135135135135,38,19,35,19,1,6
28,2,gad7,8,PCA,XG,1,0.5581395348837209,0.4864864864864865,36,18,36,21,1,7
29,2,gad7,8,PCA,XG,2,0.6176470588235294,0.5315315315315315,42,17,37,15,1,7
30,2,gad7,8,PCA,XG,3,0.6259541984732825,0.5585585585585585,41,21,33,16,1,7
31,2,gad7,8,PCA,XG,4,0.5777777777777778,0.4864864864864865,39,15,39,18,1,7
32,2,gad7,8,PCA,XG,1,0.4957264957264957,0.46846846846846846,29,23,31,28,1,8
33,2,gad7,8,PCA,XG,2,0.5166666666666667,0.4774774774774775,31,22,32,26,1,8
34,2,gad7,8,PCA,XG,3,0.5500000000000002,0.5135135135135135,33,24,30,24,0,8
35,2,gad7,8,PCA,XG,4,0.671875,0.6216216216216216,43,26,28,14,1,8
