,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
42,2,gad7,9,PCA,XG,3,0.225,0.44144144144144143,9,40,19,43,1,10
43,2,gad7,9,PCA,XG,4,0.2439024390243902,0.44144144144144143,10,39,20,42,0,10
44,2,gad7,9,PCA,XG,1,0.30588235294117644,0.46846846846846846,13,39,20,39,0,11
45,2,gad7,9,PCA,XG,2,0.32967032967032966,0.45045045045045046,15,35,24,37,1,11
46,2,gad7,9,PCA,XG,3,0.33333333333333337,0.42342342342342343,16,31,28,36,1,11
47,2,gad7,9,PCA,XG,4,0.33707865168539325,0.46846846846846846,15,37,22,37,0,11
48,2,gad7,9,PCA,XG,1,0.30952380952380953,0.4774774774774775,13,40,19,39,0,12
49,2,gad7,9,PCA,XG,2,0.41379310344827586,0.5405405405405406,18,42,17,34,0,12
50,2,gad7,9,PCA,XG,3,0.39560439560439564,0.5045045045045045,18,38,21,34,0,12
51,2,gad7,9,PCA,XG,4,0.29268292682926833,0.4774774774774775,12,41,18,40,0,12
52,2,gad7,9,PCA,XG,1,0.35555555555555557,0.4774774774774775,16,37,22,36,0,13
53,2,gad7,9,PCA,XG,2,0.3913043478260869,0.4954954954954955,18,37,22,34,0,13
54,2,gad7,9,PCA,XG,3,0.42222222222222217,0.5315315315315315,19,40,19,33,0,13
55,2,gad7,9,PCA,XG,4,0.35555555555555557,0.4774774774774775,16,37,22,36,0,13
56,2,gad7,9,PCA,XG,1,0.4807692307692308,0.5135135135135135,25,32,27,27,0,14
57,2,gad7,9,PCA,XG,2,0.3409090909090909,0.4774774774774775,15,38,21,37,1,14
58,2,gad7,9,PCA,XG,3,0.2637362637362637,0.3963963963963964,12,32,27,40,1,14
59,2,gad7,9,PCA,XG,4,0.2716049382716049,0.46846846846846846,11,41,18,41,0,14
60,2,gad7,9,PCA,XG,1,0.3516483516483517,0.46846846846846846,16,36,23,36,1,15
61,2,gad7,9,PCA,XG,2,0.4842105263157894,0.5585585585585585,23,39,20,29,1,15
62,2,gad7,9,PCA,XG,3,0.3736263736263737,0.4864864864864865,17,37,22,35,1,15
63,2,gad7,9,PCA,XG,4,0.4948453608247423,0.5585585585585585,24,38,21,28,0,15
64,2,gad7,9,PCA,XG,1,0.3689320388349514,0.4144144144144144,19,27,32,33,0,16
65,2,gad7,9,PCA,XG,2,0.4339622641509434,0.4594594594594595,23,28,31,29,0,16
66,2,gad7,9,PCA,XG,3,0.4583333333333333,0.5315315315315315,22,37,22,30,0,16
67,2,gad7,9,PCA,XG,4,0.3913043478260869,0.4954954954954955,18,37,22,34,0,16
68,2,gad7,9,PCA,XG,1,0.35000000000000003,0.5315315315315315,14,45,14,38,0,17
69,2,gad7,9,PCA,XG,2,0.28235294117647064,0.45045045045045046,12,38,21,40,0,17
70,2,gad7,9,PCA,XG,3,0.33333333333333337,0.4954954954954955,14,41,18,38,1,17
71,2,gad7,9,PCA,XG,4,0.45238095238095233,0.5855855855855856,19,46,13,33,0,17
72,2,gad7,9,PCA,XG,1,0.40909090909090906,0.5315315315315315,18,41,18,34,0,18
73,2,gad7,9,PCA,XG,2,0.3636363636363637,0.4954954954954955,16,39,20,36,1,18
74,2,gad7,9,PCA,XG,3,0.3636363636363637,0.4954954954954955,16,39,20,36,1,18
75,2,gad7,9,PCA,XG,4,0.4044943820224719,0.5225225225225225,18,40,19,34,1,18
76,2,gad7,9,PCA,XG,1,0.30952380952380953,0.4774774774774775,13,40,19,39,0,19
77,2,gad7,9,PCA,XG,2,0.3170731707317073,0.4954954954954955,13,42,17,39,1,19
78,2,gad7,9,PCA,XG,3,0.33333333333333337,0.4954954954954955,14,41,18,38,0,19
79,2,gad7,9,PCA,XG,4,0.33333333333333337,0.4954954954954955,14,41,18,38,0,19
80,2,gad7,9,PCA,XG,1,0.4077669902912621,0.45045045045045046,21,29,30,31,0,20
81,2,gad7,9,PCA,XG,2,0.345679012345679,0.5225225225225225,14,44,15,38,0,20
82,2,gad7,9,PCA,XG,3,0.3157894736842105,0.4144144144144144,15,31,28,37,1,20
83,2,gad7,9,PCA,XG,4,0.2637362637362637,0.3963963963963964,12,32,27,40,1,20
84,2,gad7,9,PCA,XG,1,0.3695652173913044,0.4774774774774775,17,36,23,35,0,21
85,2,gad7,9,PCA,XG,2,0.35555555555555557,0.4774774774774775,16,37,22,36,1,21
86,2,gad7,9,PCA,XG,3,0.3218390804597701,0.46846846846846846,14,38,21,38,0,21
87,2,gad7,9,PCA,XG,4,0.33333333333333337,0.4954954954954955,14,41,18,38,0,21
88,2,gad7,9,PCA,XG,1,0.39215686274509803,0.44144144144144143,20,29,30,32,1,22
89,2,gad7,9,PCA,XG,2,0.3191489361702128,0.42342342342342343,15,32,27,37,1,22
90,2,gad7,9,PCA,XG,3,0.4339622641509434,0.4594594594594595,23,28,31,29,1,22
91,2,gad7,9,PCA,XG,4,0.39215686274509803,0.44144144144144143,20,29,30,32,1,22
92,2,gad7,9,PCA,XG,1,0.3409090909090909,0.4774774774774775,15,38,21,37,0,23
93,2,gad7,9,PCA,XG,2,0.3820224719101124,0.5045045045045045,17,39,20,35,0,23
94,2,gad7,9,PCA,XG,3,0.3170731707317073,0.4954954954954955,13,42,17,39,0,23
95,2,gad7,9,PCA,XG,4,0.4175824175824176,0.5225225225225225,19,39,20,33,0,23
96,2,gad7,9,PCA,XG,1,0.3829787234042554,0.4774774774774775,18,35,24,34,0,24
97,2,gad7,9,PCA,XG,2,0.3488372093023256,0.4954954954954955,15,40,19,37,1,24
98,2,gad7,9,PCA,XG,3,0.43956043956043955,0.5405405405405406,20,40,19,32,1,24
99,2,gad7,9,PCA,XG,4,0.32941176470588235,0.4864864864864865,14,40,19,38,1,24
100,2,gad7,9,PCA,XG,1,0.4727272727272727,0.4774774774774775,26,27,32,26,1,25
101,2,gad7,9,PCA,XG,2,0.3404255319148936,0.44144144144144143,16,33,26,36,0,25
102,2,gad7,9,PCA,XG,3,0.3505154639175258,0.43243243243243246,17,31,28,35,0,25
103,2,gad7,9,PCA,XG,4,0.3958333333333333,0.4774774774774775,19,34,25,33,0,25
104,2,gad7,9,PCA,XG,1,0.4893617021276596,0.5675675675675675,23,40,19,29,0,26
105,2,gad7,9,PCA,XG,2,0.33707865168539325,0.46846846846846846,15,37,22,37,0,26
106,2,gad7,9,PCA,XG,3,0.3488372093023256,0.4954954954954955,15,40,19,37,0,26
107,2,gad7,9,PCA,XG,4,0.3181818181818182,0.4594594594594595,14,37,22,38,0,26
108,2,gad7,9,PCA,XG,1,0.44660194174757284,0.4864864864864865,23,31,28,29,0,27
109,2,gad7,9,PCA,XG,2,0.36363636363636365,0.43243243243243246,18,30,29,34,1,27
110,2,gad7,9,PCA,XG,3,0.39999999999999997,0.43243243243243246,21,27,32,31,0,27
111,2,gad7,9,PCA,XG,4,0.39175257731958757,0.46846846846846846,19,33,26,33,0,27
112,2,gad7,9,PCA,XG,1,0.3736263736263737,0.4864864864864865,17,37,22,35,0,28
113,2,gad7,9,PCA,XG,2,0.2921348314606742,0.43243243243243246,13,35,24,39,0,28
114,2,gad7,9,PCA,XG,3,0.3636363636363637,0.4954954954954955,16,39,20,36,0,28
115,2,gad7,9,PCA,XG,4,0.3636363636363637,0.4954954954954955,16,39,20,36,0,28
116,2,gad7,9,PCA,XG,1,0.42424242424242425,0.4864864864864865,21,33,26,31,0,29
117,2,gad7,9,PCA,XG,2,0.32941176470588235,0.4864864864864865,14,40,19,38,1,29
118,2,gad7,9,PCA,XG,3,0.33707865168539325,0.46846846846846846,15,37,22,37,1,29
119,2,gad7,9,PCA,XG,4,0.4347826086956522,0.5315315315315315,20,39,20,32,1,29
120,2,gad7,9,PCA,XG,1,0.3829787234042554,0.4774774774774775,18,35,24,34,1,30
121,2,gad7,9,PCA,XG,2,0.37500000000000006,0.4594594594594595,18,33,26,34,1,30
122,2,gad7,9,PCA,XG,3,0.3448275862068965,0.4864864864864865,15,39,20,37,1,30
123,2,gad7,9,PCA,XG,4,0.42553191489361697,0.5135135135135135,20,37,22,32,0,30
124,2,gad7,9,PCA,XG,1,0.372093023255814,0.5135135135135135,16,41,18,36,1,31
125,2,gad7,9,PCA,XG,2,0.4175824175824176,0.5225225225225225,19,39,20,33,0,31
126,2,gad7,9,PCA,XG,3,0.35714285714285715,0.5135135135135135,15,42,17,37,0,31
127,2,gad7,9,PCA,XG,4,0.5274725274725274,0.6126126126126126,24,44,15,28,0,31
128,2,gad7,9,PCA,XG,1,0.4077669902912621,0.45045045045045046,21,29,30,31,1,32
129,2,gad7,9,PCA,XG,2,0.40860215053763443,0.5045045045045045,19,37,22,33,1,32
130,2,gad7,9,PCA,XG,3,0.40860215053763443,0.5045045045045045,19,37,22,33,1,32
131,2,gad7,9,PCA,XG,4,0.3636363636363637,0.4954954954954955,16,39,20,36,1,32
132,2,gad7,9,PCA,XG,1,0.5416666666666667,0.6036036036036037,26,41,18,26,0,33
133,2,gad7,9,PCA,XG,2,0.4680851063829788,0.5495495495495496,22,39,20,30,0,33
134,2,gad7,9,PCA,XG,3,0.35714285714285715,0.5135135135135135,15,42,17,37,0,33
135,2,gad7,9,PCA,XG,4,0.32098765432098764,0.5045045045045045,13,43,16,39,0,33
136,2,gad7,9,PCA,XG,1,0.3368421052631579,0.43243243243243246,16,32,27,36,0,34
137,2,gad7,9,PCA,XG,2,0.4444444444444444,0.5495495495495496,20,41,18,32,0,34
138,2,gad7,9,PCA,XG,3,0.35714285714285715,0.5135135135135135,15,42,17,37,0,34
139,2,gad7,9,PCA,XG,4,0.32911392405063294,0.5225225225225225,13,45,14,39,0,34
140,2,gad7,9,PCA,XG,1,0.24,0.4864864864864865,9,45,14,43,0,35
141,2,gad7,9,PCA,XG,2,0.4096385542168675,0.5585585585585585,17,45,14,35,1,35
142,2,gad7,9,PCA,XG,3,0.4941176470588235,0.6126126126126126,21,47,12,31,0,35
143,2,gad7,9,PCA,XG,4,0.46153846153846156,0.5585585585585585,21,41,18,31,0,35
144,2,gad7,9,PCA,XG,1,0.39999999999999997,0.5135135135135135,18,39,20,34,0,36
145,2,gad7,9,PCA,XG,2,0.3529411764705882,0.5045045045045045,15,41,18,37,0,36
146,2,gad7,9,PCA,XG,3,0.4565217391304348,0.5495495495495496,21,40,19,31,0,36
147,2,gad7,9,PCA,XG,4,0.4130434782608696,0.5135135135135135,19,38,21,33,0,36
148,2,gad7,9,PCA,XG,1,0.41379310344827586,0.5405405405405406,18,42,17,34,0,37
149,2,gad7,9,PCA,XG,2,0.22784810126582278,0.45045045045045046,9,41,18,43,0,37
150,2,gad7,9,PCA,XG,3,0.29629629629629634,0.4864864864864865,12,42,17,40,0,37
151,2,gad7,9,PCA,XG,4,0.3820224719101124,0.5045045045045045,17,39,20,35,0,37
152,2,gad7,9,PCA,XG,1,0.4421052631578947,0.5225225225225225,21,37,22,31,0,38
153,2,gad7,9,PCA,XG,2,0.37777777777777777,0.4954954954954955,17,38,21,35,0,38
154,2,gad7,9,PCA,XG,3,0.32608695652173914,0.44144144144144143,15,34,25,37,0,38
155,2,gad7,9,PCA,XG,4,0.3146067415730337,0.45045045045045046,14,36,23,38,0,38
156,2,gad7,9,PCA,XG,1,0.4888888888888889,0.5855855855855856,22,43,16,30,0,39
157,2,gad7,9,PCA,XG,2,0.4536082474226804,0.5225225225225225,22,36,23,30,1,39
158,2,gad7,9,PCA,XG,3,0.32941176470588235,0.4864864864864865,14,40,19,38,0,39
159,2,gad7,9,PCA,XG,4,0.3116883116883117,0.5225225225225225,12,46,13,40,0,39
160,2,gad7,9,PCA,XG,1,0.3137254901960784,0.36936936936936937,16,25,34,36,1,40
161,2,gad7,9,PCA,XG,2,0.33333333333333337,0.42342342342342343,16,31,28,36,1,40
162,2,gad7,9,PCA,XG,3,0.30769230769230765,0.43243243243243246,14,34,25,38,1,40
163,2,gad7,9,PCA,XG,4,0.2921348314606742,0.43243243243243246,13,35,24,39,0,40
164,2,gad7,9,PCA,XG,1,0.39215686274509803,0.44144144144144143,20,29,30,32,1,41
165,2,gad7,9,PCA,XG,2,0.31249999999999994,0.40540540540540543,15,30,29,37,0,41
166,2,gad7,9,PCA,XG,3,0.36170212765957444,0.4594594594594595,17,34,25,35,0,41
167,2,gad7,9,PCA,XG,4,0.2921348314606742,0.43243243243243246,13,35,24,39,0,41
168,2,gad7,9,PCA,XG,1,0.35555555555555557,0.4774774774774775,16,37,22,36,0,42
169,2,gad7,9,PCA,XG,2,0.345679012345679,0.5225225225225225,14,44,15,38,0,42
170,2,gad7,9,PCA,XG,3,0.3516483516483517,0.46846846846846846,16,36,23,36,1,42
171,2,gad7,9,PCA,XG,4,0.4545454545454546,0.5675675675675675,20,43,16,32,0,42
172,2,gad7,9,PCA,XG,1,0.42553191489361697,0.5135135135135135,20,37,22,32,0,43
173,2,gad7,9,PCA,XG,2,0.36781609195402304,0.5045045045045045,16,40,19,36,0,43
174,2,gad7,9,PCA,XG,3,0.46153846153846156,0.5585585585585585,21,41,18,31,0,43
175,2,gad7,9,PCA,XG,4,0.43956043956043955,0.5405405405405406,20,40,19,32,0,43
176,2,gad7,9,PCA,XG,1,0.3181818181818182,0.4594594594594595,14,37,22,38,1,44
177,2,gad7,9,PCA,XG,2,0.3516483516483517,0.46846846846846846,16,36,23,36,0,44
178,2,gad7,9,PCA,XG,3,0.3516483516483517,0.46846846846846846,16,36,23,36,0,44
179,2,gad7,9,PCA,XG,4,0.3373493975903614,0.5045045045045045,14,42,17,38,0,44
180,2,gad7,9,PCA,XG,1,0.4716981132075472,0.4954954954954955,25,30,29,27,0,45
181,2,gad7,9,PCA,XG,2,0.4,0.4864864864864865,19,35,24,33,0,45
182,2,gad7,9,PCA,XG,3,0.3448275862068965,0.4864864864864865,15,39,20,37,0,45
183,2,gad7,9,PCA,XG,4,0.4545454545454546,0.5675675675675675,20,43,16,32,0,45
184,2,gad7,9,PCA,XG,1,0.2637362637362637,0.3963963963963964,12,32,27,40,1,46
185,2,gad7,9,PCA,XG,2,0.34408602150537637,0.45045045045045046,16,34,25,36,1,46
186,2,gad7,9,PCA,XG,3,0.40860215053763443,0.5045045045045045,19,37,22,33,1,46
187,2,gad7,9,PCA,XG,4,0.42222222222222217,0.5315315315315315,19,40,19,33,1,46
188,2,gad7,9,PCA,XG,1,0.4842105263157894,0.5585585585585585,23,39,20,29,0,47
189,2,gad7,9,PCA,XG,2,0.44897959183673475,0.5135135135135135,22,35,24,30,0,47
190,2,gad7,9,PCA,XG,3,0.4285714285714286,0.4954954954954955,21,34,25,31,0,47
191,2,gad7,9,PCA,XG,4,0.3958333333333333,0.4774774774774775,19,34,25,33,0,47
192,2,gad7,9,PCA,XG,1,0.4313725490196078,0.4774774774774775,22,31,28,30,1,48
193,2,gad7,9,PCA,XG,2,0.3157894736842105,0.4144144144144144,15,31,28,37,0,48
194,2,gad7,9,PCA,XG,3,0.37777777777777777,0.4954954954954955,17,38,21,35,0,48
195,2,gad7,9,PCA,XG,4,0.42696629213483145,0.5405405405405406,19,41,18,33,0,48
196,2,gad7,9,PCA,XG,1,0.35555555555555557,0.4774774774774775,16,37,22,36,1,49
197,2,gad7,9,PCA,XG,2,0.372093023255814,0.5135135135135135,16,41,18,36,0,49
198,2,gad7,9,PCA,XG,3,0.3855421686746988,0.5405405405405406,16,44,15,36,0,49
199,2,gad7,9,PCA,XG,4,0.325,0.5135135135135135,13,44,15,39,0,49
200,2,gad7,9,PCA,XG,1,0.3529411764705882,0.5045045045045045,15,41,18,37,0,50
201,2,gad7,9,PCA,XG,2,0.48351648351648346,0.5765765765765766,22,42,17,30,0,50
202,2,gad7,9,PCA,XG,3,0.4444444444444444,0.5495495495495496,20,41,18,32,0,50
203,2,gad7,9,PCA,XG,4,0.4235294117647059,0.5585585585585585,18,44,15,34,0,50
204,2,gad7,9,PCA,XG,1,0.3111111111111111,0.44144144144144143,14,35,24,38,1,51
205,2,gad7,9,PCA,XG,2,0.40404040404040403,0.46846846846846846,20,32,27,32,0,51
206,2,gad7,9,PCA,XG,3,0.27956989247311825,0.3963963963963964,13,31,28,39,0,51
207,2,gad7,9,PCA,XG,4,0.3578947368421052,0.45045045045045046,17,33,26,35,0,51
208,2,gad7,9,PCA,XG,1,0.4301075268817205,0.5225225225225225,20,38,21,32,0,52
209,2,gad7,9,PCA,XG,2,0.3870967741935483,0.4864864864864865,18,36,23,34,0,52
210,2,gad7,9,PCA,XG,3,0.39999999999999997,0.5135135135135135,18,39,20,34,0,52
211,2,gad7,9,PCA,XG,4,0.3711340206185567,0.45045045045045046,18,32,27,34,0,52
212,2,gad7,9,PCA,XG,1,0.40425531914893614,0.4954954954954955,19,36,23,33,0,53
213,2,gad7,9,PCA,XG,2,0.3695652173913044,0.4774774774774775,17,36,23,35,0,53
214,2,gad7,9,PCA,XG,3,0.3132530120481927,0.4864864864864865,13,41,18,39,0,53
215,2,gad7,9,PCA,XG,4,0.35714285714285715,0.5135135135135135,15,42,17,37,0,53
216,2,gad7,9,PCA,XG,1,0.5294117647058824,0.5675675675675675,27,36,23,25,1,54
217,2,gad7,9,PCA,XG,2,0.4536082474226804,0.5225225225225225,22,36,23,30,1,54
218,2,gad7,9,PCA,XG,3,0.5,0.5495495495495496,25,36,23,27,0,54
219,2,gad7,9,PCA,XG,4,0.39560439560439564,0.5045045045045045,18,38,21,34,0,54
220,2,gad7,9,PCA,XG,1,0.44943820224719105,0.5585585585585585,20,42,17,32,0,55
221,2,gad7,9,PCA,XG,2,0.4565217391304348,0.5495495495495496,21,40,19,31,1,55
222,2,gad7,9,PCA,XG,3,0.4175824175824176,0.5225225225225225,19,39,20,33,1,55
223,2,gad7,9,PCA,XG,4,0.4130434782608696,0.5135135135135135,19,38,21,33,1,55
224,2,gad7,9,PCA,XG,1,0.5799999999999998,0.6216216216216216,29,40,19,23,0,56
225,2,gad7,9,PCA,XG,2,0.4347826086956522,0.5315315315315315,20,39,20,32,0,56
226,2,gad7,9,PCA,XG,3,0.3132530120481927,0.4864864864864865,13,41,18,39,1,56
227,2,gad7,9,PCA,XG,4,0.4375,0.5135135135135135,21,36,23,31,1,56
228,2,gad7,9,PCA,XG,1,0.46666666666666673,0.5675675675675675,21,42,17,31,1,57
229,2,gad7,9,PCA,XG,2,0.5148514851485149,0.5585585585585585,26,36,23,26,0,57
230,2,gad7,9,PCA,XG,3,0.4,0.4864864864864865,19,35,24,33,1,57
231,2,gad7,9,PCA,XG,4,0.39534883720930236,0.5315315315315315,17,42,17,35,1,57
232,2,gad7,9,PCA,XG,1,0.4444444444444444,0.5045045045045045,22,34,25,30,0,58
233,2,gad7,9,PCA,XG,2,0.2790697674418605,0.44144144144144143,12,37,22,40,0,58
234,2,gad7,9,PCA,XG,3,0.28235294117647064,0.45045045045045046,12,38,21,40,0,58
235,2,gad7,9,PCA,XG,4,0.2619047619047619,0.44144144144144143,11,38,21,41,0,58
236,2,gad7,9,PCA,XG,1,0.4583333333333333,0.5315315315315315,22,37,22,30,0,59
237,2,gad7,9,PCA,XG,2,0.37777777777777777,0.4954954954954955,17,38,21,35,0,59
238,2,gad7,9,PCA,XG,3,0.42696629213483145,0.5405405405405406,19,41,18,33,0,59
239,2,gad7,9,PCA,XG,4,0.43956043956043955,0.5405405405405406,20,40,19,32,0,59
240,2,gad7,9,PCA,XG,1,0.4509803921568628,0.4954954954954955,23,32,27,29,0,60
241,2,gad7,9,PCA,XG,2,0.29268292682926833,0.4774774774774775,12,41,18,40,0,60
242,2,gad7,9,PCA,XG,3,0.2790697674418605,0.44144144144144143,12,37,22,40,0,60
243,2,gad7,9,PCA,XG,4,0.3595505617977528,0.4864864864864865,16,38,21,36,0,60
244,2,gad7,9,PCA,XG,1,0.40816326530612246,0.4774774774774775,20,33,26,32,1,61
245,2,gad7,9,PCA,XG,2,0.35555555555555557,0.4774774774774775,16,37,22,36,0,61
246,2,gad7,9,PCA,XG,3,0.4,0.4864864864864865,19,35,24,33,0,61
247,2,gad7,9,PCA,XG,4,0.27956989247311825,0.3963963963963964,13,31,28,39,0,61
248,2,gad7,9,PCA,XG,1,0.4117647058823529,0.4594594594594595,21,30,29,31,0,62
249,2,gad7,9,PCA,XG,2,0.43298969072164945,0.5045045045045045,21,35,24,31,0,62
250,2,gad7,9,PCA,XG,3,0.37777777777777777,0.4954954954954955,17,38,21,35,1,62
251,2,gad7,9,PCA,XG,4,0.3333333333333333,0.4594594594594595,15,36,23,37,0,62
252,2,gad7,9,PCA,XG,1,0.4123711340206186,0.4864864864864865,20,34,25,32,1,63
253,2,gad7,9,PCA,XG,2,0.4946236559139785,0.5765765765765766,23,41,18,29,1,63
254,2,gad7,9,PCA,XG,3,0.41379310344827586,0.5405405405405406,18,42,17,34,1,63
255,2,gad7,9,PCA,XG,4,0.2894736842105263,0.5135135135135135,11,46,13,41,0,63
256,2,gad7,9,PCA,XG,1,0.4190476190476191,0.45045045045045046,22,28,31,30,1,64
257,2,gad7,9,PCA,XG,2,0.39215686274509803,0.44144144144144143,20,29,30,32,0,64
258,2,gad7,9,PCA,XG,3,0.4117647058823529,0.4594594594594595,21,30,29,31,0,64
259,2,gad7,9,PCA,XG,4,0.3434343434343434,0.4144144144144144,17,29,30,35,0,64
260,2,gad7,9,PCA,XG,1,0.4583333333333333,0.5315315315315315,22,37,22,30,0,65
261,2,gad7,9,PCA,XG,2,0.4210526315789474,0.5045045045045045,20,36,23,32,1,65
262,2,gad7,9,PCA,XG,3,0.44897959183673475,0.5135135135135135,22,35,24,30,1,65
263,2,gad7,9,PCA,XG,4,0.4285714285714286,0.4954954954954955,21,34,25,31,1,65
264,2,gad7,9,PCA,XG,1,0.3225806451612903,0.43243243243243246,15,33,26,37,1,66
265,2,gad7,9,PCA,XG,2,0.3655913978494624,0.46846846846846846,17,35,24,35,1,66
266,2,gad7,9,PCA,XG,3,0.33333333333333337,0.4954954954954955,14,41,18,38,1,66
267,2,gad7,9,PCA,XG,4,0.37499999999999994,0.5495495495495496,15,46,13,37,0,66
268,2,gad7,9,PCA,XG,1,0.39999999999999997,0.5135135135135135,18,39,20,34,1,67
269,2,gad7,9,PCA,XG,2,0.28260869565217395,0.40540540540540543,13,32,27,39,1,67
270,2,gad7,9,PCA,XG,3,0.31249999999999994,0.40540540540540543,15,30,29,37,0,67
271,2,gad7,9,PCA,XG,4,0.31249999999999994,0.40540540540540543,15,30,29,37,0,67
272,2,gad7,9,PCA,XG,1,0.4601769911504424,0.45045045045045046,26,24,35,26,0,68
273,2,gad7,9,PCA,XG,2,0.4597701149425288,0.5765765765765766,20,44,15,32,0,68
274,2,gad7,9,PCA,XG,3,0.4044943820224719,0.5225225225225225,18,40,19,34,1,68
275,2,gad7,9,PCA,XG,4,0.4318181818181818,0.5495495495495496,19,42,17,33,1,68
276,2,gad7,9,PCA,XG,1,0.3695652173913044,0.4774774774774775,17,36,23,35,1,69
277,2,gad7,9,PCA,XG,2,0.3409090909090909,0.4774774774774775,15,38,21,37,1,69
278,2,gad7,9,PCA,XG,3,0.3448275862068965,0.4864864864864865,15,39,20,37,0,69
279,2,gad7,9,PCA,XG,4,0.4999999999999999,0.5675675675675675,24,39,20,28,0,69
280,2,gad7,9,PCA,XG,1,0.4554455445544554,0.5045045045045045,23,33,26,29,1,70
281,2,gad7,9,PCA,XG,2,0.38,0.44144144144144143,19,30,29,33,1,70
282,2,gad7,9,PCA,XG,3,0.35416666666666663,0.44144144144144143,17,32,27,35,0,70
283,2,gad7,9,PCA,XG,4,0.3505154639175258,0.43243243243243246,17,31,28,35,0,70
