,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,2,phq9,9,PCA,XG,1,0.6712328767123288,0.5675675675675675,49,14,28,20,1,0
1,2,phq9,9,PCA,XG,2,0.7066666666666667,0.6036036036036037,53,14,28,16,1,0
2,2,phq9,9,PCA,XG,3,0.7320261437908496,0.6306306306306306,56,14,28,13,1,0
3,2,phq9,9,PCA,XG,4,0.7066666666666667,0.6036036036036037,53,14,28,16,1,0
4,2,phq9,9,PCA,XG,1,0.5899280575539567,0.4864864864864865,41,13,29,28,1,1
5,2,phq9,9,PCA,XG,2,0.6442953020134228,0.5225225225225225,48,10,32,21,1,1
6,2,phq9,9,PCA,XG,3,0.6578947368421053,0.5315315315315315,50,9,33,19,1,1
7,2,phq9,9,PCA,XG,4,0.6580645161290324,0.5225225225225225,51,7,35,18,1,1
8,2,phq9,9,PCA,XG,1,0.6212121212121213,0.5495495495495496,41,20,22,28,0,2
9,2,phq9,9,PCA,XG,2,0.6853146853146853,0.5945945945945946,49,17,25,20,1,2
10,2,phq9,9,PCA,XG,3,0.6715328467153284,0.5945945945945946,46,20,22,23,1,2
11,2,phq9,9,PCA,XG,4,0.6901408450704226,0.6036036036036037,49,18,24,20,0,2
12,2,phq9,9,PCA,XG,1,0.6141732283464567,0.5585585585585585,39,23,19,30,1,3
13,2,phq9,9,PCA,XG,2,0.6666666666666666,0.5675675675675675,48,15,27,21,1,3
14,2,phq9,9,PCA,XG,3,0.6620689655172414,0.5585585585585585,48,14,28,21,0,3
15,2,phq9,9,PCA,XG,4,0.6482758620689655,0.5405405405405406,47,13,29,22,0,3
16,2,phq9,9,PCA,XG,1,0.5354330708661417,0.46846846846846846,34,18,24,35,0,4
17,2,phq9,9,PCA,XG,2,0.6524822695035462,0.5585585585585585,46,16,26,23,0,4
18,2,phq9,9,PCA,XG,3,0.5797101449275363,0.4774774774774775,40,13,29,29,1,4
19,2,phq9,9,PCA,XG,4,0.5899280575539567,0.4864864864864865,41,13,29,28,1,4
20,2,phq9,9,PCA,XG,1,0.6423357664233575,0.5585585585585585,44,18,24,25,1,5
21,2,phq9,9,PCA,XG,2,0.6715328467153284,0.5945945945945946,46,20,22,23,0,5
